iter	Passed	Remaining
1670	21367	80931
1671	21380	80918
1672	21393	80906
1673	21405	80892
1674	21419	80881
1675	21431	80867
1676	21444	80855
1677	21457	80841
1678	21469	80828
1679	21481	80812
1680	21494	80797
1681	21506	80784
1682	21520	80773
1683	21532	80759
1684	21544	80744
1685	21556	80728
1686	21570	80718
1687	21582	80704
1688	21594	80689
1689	21606	80672
1690	21619	80659
1691	21631	80644
1692	21644	80632
1693	21657	80621
1694	21670	80608
1695	21683	80597
1696	21695	80581
1697	21708	80569
1698	21720	80554
1699	21733	80540
1700	21745	80526
1701	21758	80514
1702	21771	80502
1703	21783	80487
1704	21796	80476
1705	21810	80464
1706	21823	80454
1707	21837	80444
1708	21849	80431
1709	21863	80420
1710	21875	80404
1711	21887	80391
1712	21899	80375
1713	21912	80364
1714	21925	80350
1715	21938	80337
1716	21950	80324
1717	21962	80309
1718	21976	80298
1719	21988	80285
1720	22001	80270
1721	22013	80255
1722	22026	80242
1723	22038	80229
1724	22052	80219
1725	22064	80204
1726	22076	80190
1727	22089	80176
1728	22101	80161
1729	22114	80150
1730	22127	80138
1731	22140	80125
1732	22153	80112
1733	22165	80097
1734	22178	80086
1735	22191	80072
1736	22204	80059
1737	22217	80049
1738	22229	80035
1739	22242	80020
1740	22255	80009
1741	22268	79998
1742	22280	79982
1743	22291	79964
1744	22305	79954
1745	22318	79943
1746	22331	79929
1747	22343	79914
1748	22356	79904
1749	22370	79894
1750	22383	79882
1751	22396	79870
1752	22409	79856
1753	22421	79842
1754	22433	79828
1755	22446	79816
1756	22459	79803
1757	22471	79786
1758	22484	79774
1759	22496	79761
1760	22509	79747
1761	22522	79737
1762	22535	79723
1763	22548	79711
1764	22561	79699
1765	22573	79686
1766	22586	79673
1767	22599	79659
1768	22611	79646
1769	22625	79635
1770	22638	79624
1771	22651	79612
1772	22663	79597
1773	22675	79583
1774	22689	79573
1775	22702	79561
1776	22715	79548
1777	22728	79536
1778	22741	79525
1779	22754	79512
1780	22766	79497
1781	22779	79485
1782	22793	79475
1783	22805	79459
1784	22818	79448
1785	22830	79434
1786	22842	79419
1787	22855	79404
1788	22868	79393
1789	22880	79378
1790	22892	79363
1791	22905	79351
1792	22918	79338
1793	22931	79326
1794	22943	79310
1795	22955	79296
1796	22968	79283
1797	22980	79269
1798	22993	79255
1799	23006	79244
1800	23019	79231
1801	23031	79217
1802	23044	79204
1803	23057	79194
1804	23070	79181
1805	23082	79165
1806	23095	79153
1807	23108	79140
1808	23120	79126
1809	23134	79116
1810	23146	79101
1811	23158	79086
1812	23172	79076
1813	23184	79063
1814	23196	79047
1815	23210	79037
1816	23222	79022
1817	23236	79012
1818	23249	79001
1819	23261	78985
1820	23274	78974
1821	23286	78960
1822	23299	78947
1823	23312	78934
1824	23324	78918
1825	23336	78905
1826	23349	78892
1827	23362	78879
1828	23375	78867
1829	23387	78853
1830	23399	78836
1831	23411	78822
1832	23423	78807
1833	23436	78794
1834	23449	78781
1835	23462	78771
1836	23474	78755
1837	23486	78739
1838	23498	78725
1839	23510	78710
1840	23523	78697
1841	23535	78681
1842	23547	78666
1843	23559	78652
1844	23572	78639
1845	23584	78623
1846	23596	78609
1847	23609	78596
1848	23622	78582
1849	23634	78569
1850	23647	78557
1851	23659	78542
1852	23672	78528
1853	23685	78518
1854	23698	78505
1855	23711	78491
1856	23723	78478
1857	23736	78466
1858	23749	78453
1859	23761	78438
1860	23774	78425
1861	23786	78412
1862	23799	78398
1863	23811	78382
1864	23823	78368
1865	23835	78352
1866	23847	78338
1867	23860	78324
1868	23872	78310
1869	23885	78297
1870	23898	78285
1871	23911	78273
1872	23923	78259
1873	23936	78246
1874	23949	78235
1875	23962	78221
1876	23974	78208
1877	23987	78195
1878	23999	78179
1879	24011	78166
1880	24024	78153
1881	24037	78140
1882	24049	78126
1883	24062	78113
1884	24075	78101
1885	24088	78088
1886	24100	78075
1887	24113	78061
1888	24125	78046
1889	24139	78038
1890	24152	78024
1891	24163	78007
1892	24175	77994
1893	24188	77980
1894	24201	77967
1895	24213	77953
1896	24226	77939
1897	24238	77925
1898	24252	77916
1899	24265	77905
1900	24278	77893
1901	24290	77878
1902	24303	77866
1903	24316	77854
1904	24329	77840
1905	24341	77827
1906	24353	77811
1907	24366	77798
1908	24378	77785
1909	24392	77775
1910	24405	77761
1911	24417	77748
1912	24430	77734
1913	24443	77722
1914	24455	77707
1915	24467	77693
1916	24479	77679
1917	24492	77667
1918	24505	77654
1919	24517	77640
1920	24530	77627
1921	24544	77616
1922	24557	77604
1923	24570	77592
1924	24582	77577
1925	24595	77565
1926	24608	77553
1927	24620	77539
1928	24632	77524
1929	24645	77511
1930	24657	77498
1931	24670	77484
1932	24682	77468
1933	24693	77452
1934	24706	77439
1935	24718	77423
1936	24730	77409
1937	24743	77397
1938	24756	77383
1939	24769	77373
1940	24782	77362
1941	24794	77346
1942	24807	77332
1943	24820	77321
1944	24833	77308
1945	24845	77293
1946	24857	77279
1947	24870	77266
1948	24883	77254
1949	24896	77241
1950	24909	77230
1951	24922	77218
1952	24936	77208
1953	24949	77198
1954	24962	77185
1955	24976	77175
1956	24988	77161
1957	25000	77146
1958	25013	77134
1959	25026	77121
1960	25038	77108
1961	25051	77095
1962	25064	77082
1963	25076	77068
1964	25089	77056
1965	25102	77042
1966	25114	77028
1967	25126	77014
1968	25139	77002
1969	25151	76987
1970	25163	76971
1971	25175	76956
1972	25188	76943
1973	25200	76930
1974	25212	76914
1975	25225	76901
1976	25237	76887
1977	25250	76876
1978	25263	76862
1979	25276	76849
1980	25289	76839
1981	25301	76823
1982	25313	76809
1983	25326	76797
1984	25338	76781
1985	25350	76767
1986	25362	76751
1987	25375	76738
1988	25387	76724
1989	25400	76712
1990	25412	76697
1991	25425	76684
1992	25437	76670
1993	25450	76657
1994	25462	76643
1995	25475	76631
1996	25488	76618
1997	25500	76604
1998	25513	76592
1999	25527	76582
2000	25540	76569
2001	25552	76556
2002	25566	76544
2003	25578	76530
2004	25590	76515
2005	25602	76501
2006	25616	76490
2007	25628	76477
2008	25641	76464
2009	25653	76450
2010	25666	76437
2011	25678	76424
2012	25690	76409
2013	25703	76395
2014	25715	76379
2015	25727	76364
2016	25740	76352
2017	25753	76340
2018	25766	76328
2019	25779	76316
2020	25791	76301
2021	25804	76289
2022	25816	76276
2023	25829	76263
2024	25841	76247
2025	25853	76233
2026	25865	76219
2027	25878	76205
2028	25890	76192
2029	25903	76179
2030	25915	76165
2031	25928	76151
2032	25941	76139
2033	25953	76124
2034	25965	76111
2035	25979	76100
2036	25991	76087
2037	26004	76072
2038	26016	76057
2039	26029	76047
2040	26042	76033
2041	26054	76021
2042	26066	76006
2043	26079	75992
2044	26091	75979
2045	26104	75966
2046	26116	75952
2047	26130	75942
2048	26147	75940
2049	26159	75927
2050	26172	75914
2051	26185	75901
2052	26197	75888
2053	26210	75874
2054	26222	75860
2055	26235	75848
2056	26249	75837
2057	26261	75822
2058	26272	75806
2059	26286	75796
2060	26298	75782
2061	26311	75770
2062	26324	75756
2063	26336	75744
2064	26349	75731
2065	26362	75718
2066	26374	75703
2067	26387	75691
2068	26400	75679
2069	26412	75666
2070	26425	75651
2071	26437	75637
2072	26450	75625
2073	26462	75611
2074	26475	75597
2075	26488	75585
2076	26500	75572
2077	26513	75560
2078	26525	75546
2079	26538	75531
2080	26550	75516
2081	26563	75506
2082	26577	75495
2083	26588	75479
2084	26601	75465
2085	26613	75450
2086	26626	75438
2087	26638	75424
2088	26650	75410
2089	26663	75397
2090	26676	75385
2091	26689	75374
2092	26702	75362
2093	26715	75350
2094	26728	75336
2095	26740	75323
2096	26754	75312
2097	26766	75298
2098	26778	75283
2099	26792	75274
2100	26806	75263
2101	26818	75250
2102	26831	75238
2103	26843	75223
2104	26856	75210
2105	26868	75196
2106	26880	75182
2107	26894	75171
2108	26906	75156
2109	26919	75144
2110	26932	75132
2111	26944	75118
2112	26957	75106
2113	26970	75092
2114	26982	75078
2115	26995	75065
2116	27007	75052
2117	27021	75042
2118	27034	75029
2119	27046	75014
2120	27059	75003
2121	27073	74993
2122	27086	74981
2123	27098	74968
2124	27112	74957
2125	27125	74945
2126	27139	74935
2127	27151	74922
2128	27164	74909
2129	27176	74895
2130	27188	74880
2131	27200	74866
2132	27214	74855
2133	27226	74842
2134	27239	74829
2135	27252	74816
2136	27265	74804
2137	27278	74792
2138	27291	74781
2139	27304	74767
2140	27316	74754
2141	27330	74742
2142	27342	74728
2143	27355	74718
2144	27368	74704
2145	27381	74692
2146	27393	74677
2147	27405	74663
2148	27417	74649
2149	27431	74639
2150	27444	74628
2151	27457	74613
2152	27469	74600
2153	27482	74587
2154	27494	74574
2155	27507	74560
2156	27519	74545
2157	27531	74531
2158	27544	74518
2159	27557	74506
2160	27569	74492
2161	27583	74482
2162	27595	74467
2163	27607	74452
2164	27619	74438
2165	27632	74426
2166	27645	74414
2167	27658	74403
2168	27671	74390
2169	27684	74378
2170	27696	74363
2171	27708	74348
2172	27721	74335
2173	27733	74322
2174	27746	74310
2175	27759	74298
2176	27772	74285
2177	27785	74273
2178	27797	74259
2179	27811	74248
2180	27824	74235
2181	27837	74224
2182	27849	74210
2183	27861	74195
2184	27873	74179
2185	27885	74165
2186	27897	74150
2187	27909	74136
2188	27922	74122
2189	27935	74111
2190	27948	74101
2191	27962	74089
2192	27974	74075
2193	27986	74060
2194	27998	74046
2195	28012	74035
2196	28024	74022
2197	28036	74007
2198	28049	73994
2199	28061	73981
2200	28074	73968
2201	28087	73955
2202	28099	73941
2203	28111	73927
2204	28124	73913
2205	28137	73901
2206	28149	73888
2207	28162	73875
2208	28175	73862
2209	28187	73848
2210	28200	73837
2211	28212	73822
2212	28226	73811
2213	28239	73800
2214	28253	73790
2215	28266	73778
2216	28280	73768
2217	28293	73757
2218	28306	73745
2219	28319	73733
2220	28333	73722
2221	28345	73709
2222	28358	73696
2223	28371	73685
2224	28384	73672
2225	28397	73660
2226	28410	73648
2227	28422	73634
2228	28436	73622
2229	28449	73611
2230	28461	73596
2231	28474	73585
2232	28487	73571
2233	28500	73559
2234	28513	73549
2235	28526	73534
2236	28538	73520
2237	28550	73506
2238	28562	73492
2239	28574	73477
2240	28587	73464
2241	28599	73450
2242	28611	73435
2243	28623	73421
2244	28635	73406
2245	28647	73391
2246	28659	73377
2247	28672	73364
2248	28684	73350
2249	28697	73337
2250	28711	73327
2251	28723	73314
2252	28737	73303
2253	28750	73292
2254	28762	73278
2255	28775	73265
2256	28787	73251
2257	28800	73237
2258	28812	73222
2259	28824	73208
2260	28836	73194
2261	28850	73183
2262	28862	73169
2263	28875	73156
2264	28887	73143
2265	28900	73130
2266	28912	73115
2267	28925	73103
2268	28937	73089
2269	28950	73076
2270	28961	73061
2271	28974	73049
2272	28987	73035
2273	28999	73021
2274	29011	73007
2275	29024	72995
2276	29037	72982
2277	29050	72970
2278	29063	72957
2279	29074	72942
2280	29086	72927
2281	29099	72914
2282	29112	72902
2283	29125	72889
2284	29138	72877
2285	29150	72864
2286	29163	72850
2287	29176	72838
2288	29187	72823
2289	29200	72810
2290	29213	72797
2291	29225	72783
2292	29238	72771
2293	29251	72758
2294	29263	72745
2295	29277	72733
2296	29289	72719
2297	29301	72705
2298	29314	72692
2299	29326	72678
2300	29338	72663
2301	29350	72649
2302	29363	72636
2303	29375	72621
2304	29387	72608
2305	29400	72595
2306	29413	72583
2307	29426	72571
2308	29438	72557
2309	29451	72545
2310	29464	72532
2311	29476	72518
2312	29489	72507
2313	29502	72495
2314	29515	72481
2315	29528	72469
2316	29540	72454
2317	29553	72443
2318	29565	72428
2319	29577	72415
2320	29590	72401
2321	29603	72388
2322	29615	72374
2323	29627	72361
2324	29640	72347
2325	29652	72334
2326	29666	72323
2327	29679	72310
2328	29692	72298
2329	29704	72286
2330	29717	72272
2331	29729	72258
2332	29743	72247
2333	29756	72235
2334	29768	72221
2335	29780	72207
2336	29793	72194
2337	29804	72179
2338	29817	72165
2339	29830	72153
2340	29842	72139
2341	29854	72125
2342	29867	72112
2343	29878	72097
2344	29891	72083
2345	29904	72070
2346	29916	72057
2347	29928	72043
2348	29941	72030
2349	29953	72016
2350	29965	72002
2351	29978	71988
2352	29990	71974
2353	30003	71962
2354	30015	71948
2355	30028	71935
2356	30039	71919
2357	30052	71906
2358	30065	71893
2359	30078	71882
2360	30090	71868
2361	30103	71856
2362	30117	71845
2363	30130	71834
2364	30143	71820
2365	30155	71808
2366	30168	71795
2367	30181	71782
2368	30194	71770
2369	30206	71755
2370	30219	71743
2371	30232	71731
2372	30244	71718
2373	30256	71702
2374	30269	71691
2375	30282	71677
2376	30294	71664
2377	30307	71651
2378	30320	71640
2379	30333	71627
2380	30345	71614
2381	30358	71601
2382	30370	71587
2383	30384	71575
2384	30396	71563
2385	30409	71550
2386	30422	71538
2387	30434	71523
2388	30446	71509
2389	30459	71497
2390	30472	71484
2391	30485	71472
2392	30498	71459
2393	30511	71447
2394	30523	71434
2395	30536	71421
2396	30550	71410
2397	30562	71398
2398	30575	71384
2399	30586	71369
2400	30599	71356
2401	30612	71345
2402	30625	71332
2403	30637	71318
2404	30650	71305
2405	30663	71294
2406	30676	71280
2407	30689	71269
2408	30702	71257
2409	30715	71245
2410	30729	71234
2411	30742	71222
2412	30754	71208
2413	30766	71194
2414	30778	71180
2415	30791	71167
2416	30803	71153
2417	30817	71141
2418	30829	71128
2419	30841	71113
2420	30853	71100
2421	30867	71089
2422	30879	71074
2423	30891	71061
2424	30904	71048
2425	30916	71035
2426	30929	71022
2427	30943	71011
2428	30955	70997
2429	30967	70983
2430	30979	70969
2431	30992	70957
2432	31005	70944
2433	31018	70932
2434	31030	70917
2435	31043	70906
2436	31056	70893
2437	31069	70882
2438	31081	70867
2439	31094	70855
2440	31107	70841
2441	31119	70829
2442	31132	70815
2443	31145	70804
2444	31158	70792
2445	31170	70778
2446	31183	70765
2447	31196	70752
2448	31208	70738
2449	31221	70725
2450	31234	70713
2451	31247	70701
2452	31259	70688
2453	31272	70675
2454	31285	70662
2455	31298	70652
2456	31311	70639
2457	31324	70627
2458	31337	70614
2459	31350	70601
2460	31362	70587
2461	31374	70573
2462	31386	70559
2463	31398	70545
2464	31411	70532
2465	31424	70519
2466	31437	70507
2467	31450	70495
2468	31462	70482
2469	31475	70470
2470	31488	70456
2471	31500	70443
2472	31512	70428
2473	31524	70414
2474	31537	70402
2475	31550	70390
2476	31563	70376
2477	31575	70363
2478	31588	70352
2479	31601	70339
2480	31614	70325
2481	31626	70312
2482	31638	70297
2483	31651	70285
2484	31663	70272
2485	31676	70258
2486	31689	70246
2487	31702	70234
2488	31715	70223
2489	31728	70209
2490	31741	70197
2491	31754	70185
2492	31767	70173
2493	31779	70160
2494	31793	70149
2495	31805	70135
2496	31818	70122
2497	31830	70109
2498	31843	70096
2499	31856	70083
2500	31868	70069
2501	31880	70056
2502	31893	70043
2503	31905	70029
2504	31918	70016
2505	31931	70003
2506	31942	69988
2507	31955	69975
2508	31967	69962
2509	31980	69948
2510	31992	69936
2511	32005	69922
2512	32019	69911
2513	32031	69898
2514	32044	69885
2515	32056	69871
2516	32069	69860
2517	32082	69846
2518	32095	69834
2519	32108	69822
2520	32121	69811
2521	32134	69798
2522	32146	69784
2523	32158	69770
2524	32171	69758
2525	32184	69745
2526	32196	69731
2527	32210	69720
2528	32223	69708
2529	32235	69695
2530	32248	69682
2531	32261	69669
2532	32273	69656
2533	32286	69642
2534	32298	69628
2535	32310	69616
2536	32322	69601
2537	32335	69589
2538	32348	69577
2539	32362	69565
2540	32373	69550
2541	32386	69538
2542	32398	69523
2543	32411	69510
2544	32422	69495
2545	32435	69482
2546	32447	69469
2547	32459	69455
2548	32472	69442
2549	32485	69430
2550	32497	69416
2551	32510	69403
2552	32523	69390
2553	32536	69379
2554	32547	69363
2555	32559	69348
2556	32572	69335
2557	32584	69322
2558	32598	69311
2559	32611	69298
2560	32624	69286
2561	32636	69272
2562	32648	69259
2563	32661	69245
2564	32673	69232
2565	32686	69219
2566	32699	69206
2567	32711	69194
2568	32724	69182
2569	32738	69170
2570	32751	69158
2571	32763	69144
2572	32776	69131
2573	32789	69120
2574	32801	69106
2575	32814	69094
2576	32826	69080
2577	32838	69065
2578	32851	69052
2579	32863	69038
2580	32876	69026
2581	32888	69013
2582	32901	68999
2583	32913	68986
2584	32926	68973
2585	32939	68961
2586	32951	68947
2587	32964	68934
2588	32976	68921
2589	32988	68907
2590	33001	68893
2591	33013	68880
2592	33025	68866
2593	33037	68852
2594	33050	68838
2595	33062	68826
2596	33075	68813
2597	33088	68799
2598	33100	68785
2599	33112	68772
2600	33125	68760
2601	33139	68749
2602	33152	68736
2603	33164	68723
2604	33177	68711
2605	33190	68698
2606	33202	68684
2607	33214	68671
2608	33227	68658
2609	33239	68644
2610	33252	68631
2611	33264	68617
2612	33276	68603
2613	33289	68591
2614	33303	68580
2615	33315	68566
2616	33327	68552
2617	33340	68539
2618	33352	68525
2619	33365	68512
2620	33376	68498
2621	33388	68483
2622	33400	68468
2623	33412	68454
2624	33425	68442
2625	33437	68429
2626	33450	68416
2627	33462	68401
2628	33475	68389
2629	33487	68375
2630	33501	68364
2631	33513	68350
2632	33526	68338
2633	33538	68324
2634	33550	68311
2635	33563	68298
2636	33576	68285
2637	33588	68271
2638	33601	68259
2639	33614	68246
2640	33627	68235
2641	33641	68224
2642	33653	68211
2643	33666	68197
2644	33679	68185
2645	33692	68173
2646	33704	68159
2647	33716	68146
2648	33727	68130
2649	33740	68116
2650	33752	68103
2651	33764	68088
2652	33777	68076
2653	33789	68062
2654	33802	68050
2655	33815	68038
2656	33828	68026
2657	33841	68013
2658	33853	67999
2659	33866	67987
2660	33878	67973
2661	33890	67959
2662	33902	67945
2663	33915	67933
2664	33928	67920
2665	33940	67906
2666	33954	67895
2667	33966	67882
2668	33979	67869
2669	33992	67857
2670	34005	67845
2671	34017	67832
2672	34030	67819
2673	34043	67807
2674	34056	67795
2675	34068	67780
2676	34080	67767
2677	34093	67753
2678	34106	67742
2679	34119	67729
2680	34131	67715
2681	34144	67702
2682	34156	67688
2683	34168	67674
2684	34180	67661
2685	34193	67647
2686	34205	67634
2687	34218	67622
2688	34232	67612
2689	34244	67598
2690	34257	67586
2691	34270	67573
2692	34282	67559
2693	34295	67546
2694	34308	67535
2695	34321	67522
2696	34334	67510
2697	34347	67497
2698	34359	67485
2699	34372	67472
2700	34384	67458
2701	34397	67445
2702	34409	67431
2703	34421	67418
2704	34434	67404
2705	34447	67391
2706	34459	67378
2707	34471	67365
2708	34483	67351
2709	34496	67337
2710	34508	67323
2711	34520	67310
2712	34534	67298
2713	34546	67284
2714	34559	67272
2715	34571	67259
2716	34583	67245
2717	34596	67233
2718	34609	67221
2719	34623	67210
2720	34636	67198
2721	34649	67186
2722	34661	67172
2723	34674	67159
2724	34687	67146
2725	34700	67134
2726	34713	67123
2727	34726	67111
2728	34739	67098
2729	34751	67084
2730	34763	67070
2731	34776	67057
2732	34788	67044
2733	34800	67030
2734	34812	67016
2735	34824	67002
2736	34837	66988
2737	34848	66973
2738	34861	66961
2739	34873	66946
2740	34885	66933
2741	34897	66919
2742	34910	66906
2743	34922	66892
2744	34935	66880
2745	34948	66867
2746	34961	66855
2747	34974	66842
2748	34987	66831
2749	34999	66816
2750	35011	66803
2751	35025	66792
2752	35037	66778
2753	35048	66763
2754	35061	66749
2755	35073	66736
2756	35086	66723
2757	35098	66709
2758	35110	66696
2759	35123	66683
2760	35136	66670
2761	35149	66659
2762	35162	66646
2763	35175	66634
2764	35187	66621
2765	35199	66607
2766	35212	66594
2767	35226	66583
2768	35239	66572
2769	35251	66558
2770	35264	66545
2771	35277	66532
2772	35289	66519
2773	35302	66507
2774	35314	66493
2775	35327	66480
2776	35339	66467
2777	35352	66455
2778	35366	66443
2779	35378	66430
2780	35390	66416
2781	35403	66404
2782	35415	66390
2783	35428	66377
2784	35441	66365
2785	35454	66353
2786	35468	66342
2787	35480	66329
2788	35493	66316
2789	35506	66303
2790	35518	66290
2791	35531	66278
2792	35544	66266
2793	35557	66253
2794	35569	66240
2795	35582	66228
2796	35595	66214
2797	35608	66202
2798	35621	66190
2799	35633	66175
2800	35645	66162
2801	35658	66149
2802	35670	66136
2803	35684	66125
2804	35696	66112
2805	35709	66099
2806	35723	66089
2807	35735	66075
2808	35748	66063
2809	35760	66049
2810	35772	66035
2811	35785	66022
2812	35798	66009
2813	35810	65996
2814	35823	65984
2815	35836	65971
2816	35848	65958
2817	35861	65945
2818	35874	65933
2819	35887	65920
2820	35899	65907
2821	35911	65893
2822	35924	65881
2823	35937	65868
2824	35949	65853
2825	35961	65840
2826	35974	65827
2827	35986	65814
2828	35999	65801
2829	36011	65788
2830	36024	65774
2831	36036	65761
2832	36048	65748
2833	36061	65734
2834	36073	65721
2835	36086	65708
2836	36098	65695
2837	36111	65682
2838	36124	65669
2839	36135	65655
2840	36147	65641
2841	36160	65628
2842	36172	65614
2843	36185	65602
2844	36197	65588
2845	36211	65577
2846	36223	65563
2847	36236	65551
2848	36248	65538
2849	36262	65526
2850	36274	65512
2851	36286	65499
2852	36299	65485
2853	36311	65472
2854	36325	65461
2855	36337	65448
2856	36350	65435
2857	36362	65422
2858	36375	65410
2859	36388	65396
2860	36400	65383
2861	36412	65370
2862	36425	65357
2863	36437	65343
2864	36450	65330
2865	36461	65315
2866	36474	65303
2867	36487	65290
2868	36499	65276
2869	36511	65262
2870	36523	65249
2871	36536	65237
2872	36550	65226
2873	36563	65213
2874	36575	65200
2875	36588	65187
2876	36599	65172
2877	36611	65157
2878	36624	65145
2879	36636	65131
2880	36648	65116
2881	36660	65103
2882	36672	65090
2883	36684	65076
2884	36697	65063
2885	36709	65049
2886	36722	65036
2887	36734	65022
2888	36746	65009
2889	36759	64996
2890	36771	64982
2891	36783	64969
2892	36796	64956
2893	36808	64942
2894	36820	64929
2895	36833	64916
2896	36845	64901
2897	36857	64888
2898	36870	64876
2899	36883	64864
2900	36896	64851
2901	36908	64837
2902	36921	64825
2903	36934	64812
2904	36947	64801
2905	36959	64787
2906	36971	64773
2907	36983	64759
2908	36996	64746
2909	37009	64734
2910	37021	64720
2911	37034	64708
2912	37046	64695
2913	37059	64682
2914	37072	64669
2915	37084	64655
2916	37096	64643
2917	37108	64628
2918	37121	64616
2919	37133	64602
2920	37145	64588
2921	37157	64574
2922	37170	64561
2923	37181	64546
2924	37193	64532
2925	37205	64517
2926	37217	64504
2927	37230	64492
2928	37243	64479
2929	37255	64465
2930	37268	64453
2931	37281	64440
2932	37293	64427
2933	37306	64415
2934	37318	64401
2935	37330	64387
2936	37342	64373
2937	37354	64360
2938	37367	64346
2939	37380	64334
2940	37392	64320
2941	37404	64306
2942	37416	64293
2943	37428	64279
2944	37441	64266
2945	37453	64253
2946	37465	64238
2947	37477	64225
2948	37489	64211
2949	37501	64198
2950	37514	64185
2951	37527	64172
2952	37539	64159
2953	37551	64145
2954	37564	64132
2955	37576	64118
2956	37589	64106
2957	37601	64093
2958	37614	64081
2959	37626	64066
2960	37639	64053
2961	37652	64041
2962	37665	64029
2963	37678	64018
2964	37692	64006
2965	37704	63993
2966	37718	63982
2967	37730	63968
2968	37744	63957
2969	37756	63945
2970	37769	63931
2971	37782	63919
2972	37794	63906
2973	37807	63893
2974	37820	63882
2975	37833	63869
2976	37845	63854
2977	37857	63842
2978	37869	63828
2979	37882	63816
2980	37894	63801
2981	37907	63788
2982	37919	63776
2983	37932	63762
2984	37943	63748
2985	37956	63735
2986	37968	63721
2987	37980	63707
2988	37994	63696
2989	38006	63683
2990	38018	63669
2991	38030	63655
2992	38042	63641
2993	38055	63629
2994	38068	63616
2995	38080	63603
2996	38093	63590
2997	38106	63577
2998	38118	63564
2999	38130	63551
3000	38143	63538
3001	38156	63526
3002	38168	63512
3003	38181	63499
3004	38192	63485
3005	38205	63471
3006	38217	63459
3007	38230	63446
3008	38243	63433
3009	38255	63421
3010	38269	63409
3011	38280	63394
3012	38293	63381
3013	38306	63369
3014	38318	63356
3015	38331	63343
3016	38344	63331
3017	38358	63320
3018	38370	63307
3019	38382	63293
3020	38396	63281
3021	38409	63269
3022	38420	63254
3023	38433	63241
3024	38445	63229
3025	38458	63215
3026	38470	63202
3027	38483	63189
3028	38496	63178
3029	38508	63164
3030	38521	63152
3031	38534	63140
3032	38547	63127
3033	38560	63114
3034	38572	63101
3035	38584	63087
3036	38597	63075
3037	38610	63062
3038	38623	63051
3039	38635	63036
3040	38646	63021
3041	38659	63008
3042	38670	62993
3043	38682	62980
3044	38695	62967
3045	38708	62955
3046	38720	62942
3047	38732	62928
3048	38745	62915
3049	38757	62902
3050	38770	62888
3051	38783	62876
3052	38795	62863
3053	38809	62852
3054	38821	62838
3055	38833	62825
3056	38845	62811
3057	38858	62799
3058	38871	62786
3059	38883	62773
3060	38896	62760
3061	38908	62747
3062	38920	62733
3063	38933	62721
3064	38946	62708
3065	38959	62696
3066	38971	62682
3067	38984	62669
3068	38997	62658
3069	39009	62643
3070	39022	62631
3071	39035	62618
3072	39047	62605
3073	39059	62592
3074	39071	62578
3075	39085	62566
3076	39097	62554
3077	39110	62540
3078	39122	62528
3079	39135	62515
3080	39149	62503
3081	39161	62491
3082	39174	62478
3083	39187	62466
3084	39200	62453
3085	39213	62441
3086	39225	62427
3087	39237	62414
3088	39250	62401
3089	39262	62387
3090	39274	62374
3091	39286	62360
3092	39299	62347
3093	39311	62333
3094	39323	62320
3095	39337	62309
3096	39350	62297
3097	39362	62284
3098	39374	62270
3099	39387	62257
3100	39399	62243
3101	39412	62230
3102	39424	62217
3103	39437	62204
3104	39449	62192
3105	39462	62179
3106	39474	62165
3107	39487	62152
3108	39499	62139
3109	39512	62127
3110	39524	62112
3111	39536	62099
3112	39548	62086
3113	39561	62074
3114	39573	62059
3115	39585	62045
3116	39597	62032
3117	39609	62019
3118	39622	62006
3119	39634	61993
3120	39645	61977
3121	39657	61963
3122	39670	61951
3123	39683	61938
3124	39695	61925
3125	39707	61911
3126	39720	61899
3127	39732	61885
3128	39745	61872
3129	39756	61857
3130	39769	61844
3131	39781	61831
3132	39794	61818
3133	39806	61806
3134	39819	61792
3135	39831	61778
3136	39842	61764
3137	39854	61750
3138	39867	61737
3139	39879	61724
3140	39892	61711
3141	39904	61698
3142	39916	61684
3143	39928	61670
3144	39941	61658
3145	39954	61646
3146	39967	61633
3147	39979	61619
3148	39991	61606
3149	40003	61593
3150	40016	61580
3151	40029	61568
3152	40041	61555
3153	40053	61540
3154	40066	61528
3155	40078	61514
3156	40091	61502
3157	40104	61489
3158	40116	61475
3159	40128	61463
3160	40141	61450
3161	40154	61437
3162	40166	61424
3163	40179	61412
3164	40193	61400
3165	40205	61388
3166	40218	61376
3167	40230	61361
3168	40242	61348
3169	40256	61336
3170	40268	61323
3171	40281	61311
3172	40293	61298
3173	40305	61284
3174	40318	61272
3175	40331	61258
3176	40343	61245
3177	40357	61234
3178	40368	61220
3179	40381	61206
3180	40392	61192
3181	40405	61179
3182	40417	61165
3183	40429	61152
3184	40442	61139
3185	40454	61126
3186	40467	61113
3187	40479	61099
3188	40490	61084
3189	40502	61071
3190	40514	61058
3191	40527	61044
3192	40540	61032
3193	40553	61020
3194	40565	61007
3195	40578	60994
3196	40590	60980
3197	40603	60967
3198	40615	60954
3199	40627	60941
3200	40640	60928
3201	40652	60915
3202	40665	60903
3203	40677	60889
3204	40690	60876
3205	40703	60864
3206	40717	60853
3207	40731	60844
3208	40745	60832
3209	40757	60819
3210	40771	60807
3211	40784	60796
3212	40797	60783
3213	40811	60773
3214	40824	60759
3215	40838	60749
3216	40852	60738
3217	40864	60726
3218	40877	60713
3219	40890	60700
3220	40902	60687
3221	40914	60673
3222	40927	60661
3223	40940	60648
